Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
548           548           +294.273      +887.441      +337.761      +48.9731      -1734.26      -247.291      +1568.45      -1981.56      -413.108      
549           549           +278.57       +853.662      +340.802      +45.4184      -1744.7       -243.435      +1518.45      -1988.13      -469.678      
550           550           +283.412      +822.319      +356.048      +54.8409      -1685.3       -267.411      +1516.62      -1952.71      -436.089      
551           551           +275.936      +843.751      +310.313      +50.4288      -1664.96      -280.26       +1480.43      -1945.22      -464.794      
552           552           +284.55       +831.454      +319.611      +48.6286      -1628.5       -272.267      +1484.24      -1900.77      -416.523      
553           553           +259.912      +866.805      +326.299      +48.9576      -1630.03      -269.517      +1501.97      -1899.55      -397.577      
554           554           +296.795      +888.015      +338.552      +56.3049      -1694.39      -248.077      +1579.67      -1942.46      -362.796      
555           555           +318.731      +887.315      +332.054      +53.0937      -1672.7       -266.91       +1591.19      -1939.61      -348.42       
556           556           +297.254      +811.196      +338.319      +51.281       -1664.06      -253.063      +1498.05      -1917.12      -419.07       
557           557           +281.234      +859.579      +342.997      +54.6102      -1706.68      -254.673      +1538.42      -1961.35      -422.929      
558           558           +279.933      +856.778      +345.154      +45.5091      -1646.49      -300.586      +1527.37      -1947.07      -419.699      
559           559           +278.338      +924.885      +337.565      +61.2116      -1584.53      -267.906      +1602         -1852.43      -250.434      
560           560           +305.187      +858.098      +333.355      +47.892       -1679.55      -277.02       +1544.53      -1956.57      -412.04       
561           561           +297.104      +852.802      +335.597      +44.0775      -1647.93      -264.36       +1529.58      -1912.29      -382.712      
562           562           +275.883      +847.351      +330.132      +58.0228      -1657.9       -256.248      +1511.39      -1914.15      -402.761      
563           563           +267.012      +889.93       +323.129      +51.0212      -1615.19      -263.292      +1531.09      -1878.49      -347.393      
564           564           +283.095      +862.547      +333.325      +53.6224      -1677.2       -242.978      +1532.59      -1920.17      -387.585      
565           565           +314.799      +857.245      +319.115      +48.7424      -1704.7       -249.879      +1539.9       -1954.58      -414.675      
566           566           +308.855      +914.827      +347.736      +58.862       -1721.56      -257.189      +1630.28      -1978.75      -348.474      
567           567           +258.693      +886.906      +376.734      +53.1482      -1718.23      -284.222      +1575.48      -2002.45      -426.967      
568           568           +295.536      +896.082      +349.484      +67.5403      -1669.42      -295.212      +1608.64      -1964.63      -355.985      
569           569           +290.103      +853.994      +323.366      +43.4085      -1591.96      -257.833      +1510.87      -1849.79      -338.923      
570           570           +274.841      +856.42       +331.937      +49.3527      -1610.53      -270.095      +1512.55      -1880.62      -368.074      
571           571           +290.305      +849.191      +337.265      +60.2075      -1658.21      -259.157      +1536.97      -1917.37      -380.404      
572           572           +304.913      +845.598      +349.627      +46.1086      -1653.43      -262.009      +1546.25      -1915.44      -369.195      
573           573           +298.909      +876.252      +358.358      +50.1546      -1641.81      -260.44       +1583.67      -1902.25      -318.576      
574           574           +307.567      +841.908      +348.397      +63.9107      -1680.04      -272.945      +1561.78      -1952.99      -391.204      
575           575           +300.024      +881.897      +353.726      +48.1055      -1602.33      -279.229      +1583.75      -1881.56      -297.809      
576           576           +283.022      +874.243      +327.691      +47.463       -1580.27      -284.792      +1532.42      -1865.06      -332.645      
577           577           +283.685      +860.719      +322.625      +56.0705      -1701.78      -259.74       +1523.1       -1961.52      -438.42       
