Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
258           258           +253.693      +722.154      +347.611      +45.6584      -1712.76      -298.888      +1369.12      -2011.65      -642.533      
259           259           +271.502      +775.538      +310.147      +45.5308      -1742.76      -285.792      +1402.72      -2028.56      -625.838      
260           260           +281.24       +799.359      +325.574      +43.4169      -1739.59      -285.271      +1449.59      -2024.86      -575.271      
261           261           +297.21       +743.48       +336.981      +39.3231      -1793.81      -264.031      +1416.99      -2057.84      -640.849      
262           262           +273.635      +780.169      +307.075      +44.4385      -1681.7       -288.285      +1405.32      -1969.98      -564.664      
263           263           +266.323      +746.283      +312.238      +53.444       -1670.41      -282.522      +1378.29      -1952.93      -574.645      
264           264           +248.719      +782.953      +310.088      +48.7957      -1639.2       -289.094      +1390.56      -1928.29      -537.733      
265           265           +243.874      +798.641      +315.281      +62.0622      -1650.51      -280.002      +1419.86      -1930.51      -510.65       
266           266           +295.936      +787.255      +339.991      +53.2019      -1725.98      -284.42       +1476.38      -2010.4       -534.018      
267           267           +232.891      +785.873      +318.879      +44.3972      -1685.05      -285.858      +1382.04      -1970.9       -588.865      
268           268           +270.727      +736.083      +328.759      +59.952       -1698.44      -258.149      +1395.52      -1956.58      -561.063      
269           269           +284.505      +789.643      +335.677      +53.9649      -1729.1       -293.279      +1463.79      -2022.38      -558.586      
270           270           +263.89       +790.527      +326.38       +46.5325      -1692.03      -301.102      +1427.33      -1993.13      -565.804      
271           271           +242.418      +783.921      +351.899      +48.9603      -1654.99      -274.856      +1427.2       -1929.85      -502.648      
272           272           +262.225      +759.13       +343.669      +45.8108      -1634.14      -274.746      +1410.83      -1908.88      -498.051      
273           273           +253.717      +764.895      +312.959      +43.2128      -1700.4       -276.964      +1374.78      -1977.36      -602.578      
274           274           +303.358      +756.068      +313.755      +35.9749      -1733.01      -276.057      +1409.15      -2009.06      -599.91       
275           275           +245.673      +766.909      +328.972      +50.103       -1745.35      -271.222      +1391.66      -2016.57      -624.915      
276           276           +255.599      +747.775      +306.598      +43.6237      -1679.92      -285.084      +1353.6       -1965.01      -611.411      
277           277           +249.962      +765.332      +328.38       +53.9046      -1701.72      -257.992      +1397.58      -1959.72      -562.138      
278           278           +257.013      +774.047      +306.278      +47.6987      -1749.75      -285.142      +1385.04      -2034.89      -649.852      
279           279           +249.562      +753.437      +325.305      +48.0724      -1699.71      -272.284      +1376.38      -1972         -595.62       
280           280           +254.128      +791.588      +321.229      +43.7342      -1701.92      -274.683      +1410.68      -1976.61      -565.927      
281           281           +281.663      +786.376      +331.95       +41.4373      -1666.32      -286.108      +1441.43      -1952.43      -510.998      
282           282           +254.686      +749.997      +316.638      +49.8722      -1718.47      -262.172      +1371.19      -1980.65      -609.453      
283           283           +268.612      +784.51       +337.829      +43.5762      -1777.26      -267.832      +1434.53      -2045.09      -610.567      
284           284           +244.418      +777.634      +322.216      +38.9688      -1817.14      -252.258      +1383.24      -2069.4       -686.161      
285           285           +274.527      +822.766      +299.768      +43.1153      -1763.5       -272.791      +1440.18      -2036.29      -596.11       
286           286           +273.766      +773.347      +320.397      +45.7469      -1707.33      -282.897      +1413.26      -1990.22      -576.966      
287           287           +253.895      +747.346      +325.598      +43.2574      -1733.34      -270.649      +1370.1       -2003.99      -633.89       
