Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
569           569           +244.886      +682.917      +290.933      +45.0825      -1601.77      -294.76       +1263.82      -1896.53      -632.706      
570           570           +241.385      +670.789      +279.253      +41.7303      -1615.03      -296.198      +1233.16      -1911.23      -678.072      
571           571           +222.993      +713.317      +296.968      +37.8049      -1584.25      -320.116      +1271.08      -1904.36      -633.279      
572           572           +224.207      +661.528      +285.142      +38.0951      -1588.54      -312.567      +1208.97      -1901.11      -692.14       
573           573           +215.235      +657.07       +283.218      +36.0207      -1657.38      -300.941      +1191.54      -1958.32      -766.779      
574           574           +208.089      +658.244      +284.883      +39.0381      -1614.11      -298.857      +1190.25      -1912.97      -722.714      
575           575           +238.98       +674.96       +300.033      +40.8087      -1600.53      -304.427      +1254.78      -1904.96      -650.174      
576           576           +247.439      +654.114      +290.433      +42.8203      -1639.54      -302.754      +1234.81      -1942.3       -707.492      
577           577           +220.935      +684.905      +289.927      +34.2594      -1644.85      -284.105      +1230.03      -1928.95      -698.928      
578           578           +219.517      +671.558      +301.41       +37.7296      -1608.16      -314.858      +1230.21      -1923.02      -692.808      
579           579           +230.493      +677.233      +308.188      +35.2952      -1619.96      -307.677      +1251.21      -1927.63      -676.424      
580           580           +211.357      +677.026      +292.846      +34.3888      -1613.88      -292.938      +1215.62      -1906.81      -691.196      
581           581           +221.315      +662.327      +290.999      +44.2968      -1528.05      -316.999      +1218.94      -1845.04      -626.106      
582           582           +216.287      +659.564      +287.493      +35.9287      -1601.17      -277.75       +1199.27      -1878.92      -679.651      
583           583           +219          +690.27       +285.752      +33.6204      -1595.91      -288.313      +1228.64      -1884.22      -655.583      
584           584           +241.863      +691.152      +289.999      +44.0222      -1613.19      -327.214      +1267.04      -1940.41      -673.371      
585           585           +218.095      +658.184      +285.301      +43.5662      -1639.39      -306.217      +1205.15      -1945.61      -740.465      
586           586           +235.948      +647.502      +292.618      +34.8466      -1563.47      -309.72       +1210.92      -1873.19      -662.27       
587           587           +242.437      +664.402      +294.831      +47.4263      -1648.86      -319.782      +1249.1       -1968.64      -719.545      
588           588           +215.252      +659.551      +286.543      +38.6681      -1632.94      -307.917      +1200.01      -1940.86      -740.842      
589           589           +226.697      +658.087      +304.029      +51.2683      -1597.02      -277.941      +1240.08      -1874.96      -634.883      
590           590           +225.862      +705.344      +298.952      +41.119       -1681.19      -299.748      +1271.28      -1980.94      -709.662      
591           591           +232.345      +672.23       +301.145      +36.7131      -1641.39      -300.51       +1242.43      -1941.9       -699.47       
592           592           +221.283      +651.914      +299.731      +42.2422      -1704.64      -275.398      +1215.17      -1980.04      -764.87       
593           593           +236.85       +670.05       +296.781      +41.3785      -1696.6       -297.54       +1245.06      -1994.14      -749.085      
594           594           +228.669      +670.002      +319.569      +40.7221      -1682.11      -297.414      +1258.96      -1979.53      -720.565      
595           595           +204.681      +673.85       +279.538      +43.5739      -1650.22      -271.115      +1201.64      -1921.34      -719.697      
596           596           +215.525      +698.341      +302.495      +39.5055      -1684.79      -316.28       +1255.87      -2001.07      -745.203      
597           597           +224.744      +689.557      +292.951      +42.6746      -1632.9       -306.53       +1249.93      -1939.43      -689.508      
598           598           +249.421      +692.06       +312.292      +45.4599      -1609.42      -270.571      +1299.23      -1879.99      -580.761      
